id,shannon,evenness,site,treatment,year,CHELSA_bio10_01,prec,hli,soil_Ph,soil_Ph2,soil_ZZ,soil_P,soil_TN,soil_susina,soil_Ca,soil_K,soil_Mg,PC1,PC2,PC3,temp,cala_cover,cala_cover_rel
LET_3_2015,2.764116757983299,0.7544889440862659,LET,3,1,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.08,0.0823045267489712
LET_3_2016,2.989802534131442,0.7999108641133975,LET,3,2,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.03,0.03444316877152698
LET_3_2017,2.887049057344138,0.76292399077125606,LET,3,3,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.005,0.00544069640914037
LET_4_2014,2.598180946977635,0.6608077747276345,LET,4,0,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.2,0.2145922746781116
LET_4_2015,2.7172962480187506,0.7270027919874701,LET,4,1,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.06,0.07566204287515763
LET_4_2016,3.1313940597209418,0.8133179253517763,LET,4,2,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.01,0.010245901639344262
LET_4_2017,3.04464883696032,0.814584794243709,LET,4,3,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.005,0.005753739930955121
LOM_0_2014,1.371798521597902,0.5348247978492391,LOM,0,0,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.5,1.838235294117647
LOM_0_2015,0.8629075937432579,0.33642285810946965,LOM,0,1,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.6,3.773584905660377
LOM_0_2016,1.4960595822710303,0.5280433912291166,LOM,0,2,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.7,1.7499999999999998
LOM_0_2017,1.5215136738482014,0.5618484004576157,LOM,0,3,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.65,1.7567567567567568
LOM_1_2014,0.9329180380697414,0.4794250333308801,LOM,1,0,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.6,2.4390243902439024
LOM_1_2015,0.8959633732752829,0.3605621858477951,LOM,1,1,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.55,2.534562211981567
LOM_1_2016,1.7847340320468286,0.6061372114262935,LOM,1,2,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.4,0.8547008547008547
LOM_1_2017,2.1638845671094686,0.6901255170927619,LOM,1,3,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.45,0.4896626768226333
LOM_2_2014,0.968401276415162,0.3418031608691827,LOM,2,0,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.5,3.4965034965034962
LOM_2_2015,1.0472404407624294,0.34957744722629513,LOM,2,1,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.5,2.5510204081632653
LOM_2_2016,1.9508823852627748,0.6311405989080496,LOM,2,2,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.4,1.0443864229765014
LOM_2_2017,2.153100304281098,0.677490193438721,LOM,2,3,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.4,0.5154639175257733
LOM_3_2014,1.1556873018041023,0.4505692474754573,LOM,3,0,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.6,2.4096385542168672
LOM_3_2015,1.2658786612257684,0.46745021961208105,LOM,3,1,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.5,1.9607843137254901
LOM_3_2016,2.474342308735484,0.7785715537941607,LOM,3,2,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.2,0.4192872117400419
LOM_3_2017,2.762789060772261,0.8204770831742927,LOM,3,3,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.3,0.2540220152413209
LOM_4_2014,0.583621889381627,0.24338923221635683,LOM,4,0,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.6,6.25
LOM_4_2015,0.9246694786673112,0.34145211868338304,LOM,4,1,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.3,2.8571428571428568
LOM_4_2016,2.0399578201823574,0.6700419727265204,LOM,4,2,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.3,1.0169491525423728
LOM_4_2017,2.7408616544701863,0.8058519829656975,LOM,4,3,81,693,0.665332516,7.09,7.59,7.59,259.543,2778.644,99.24,2844.6,119.6977355,89.22007683,-0.627543808076658,-0.16258646897405,1.11501720592328,8.1,0.4,0.40609137055837563
MIK_0_2014,1.6665208291761948,0.5562983194086017,MIK,0,0,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.3,0.6097560975609756
MIK_0_2015,1.442674163131184,0.6265454282322649,MIK,0,1,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.25,0.755287009063444
MIK_0_2016,1.9884350089480787,0.6531188551314977,MIK,0,2,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.3,0.5681818181818181
MIK_0_2017,2.093835311721202,0.7111151993762693,MIK,0,3,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.2,0.4228329809725159
MIK_1_2014,1.822790639318129,0.5897009396741629,MIK,1,0,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.3,0.689655172413793
MIK_1_2015,1.9280123921550039,0.6332725186274855,MIK,1,1,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.25,0.8620689655172413
MIK_1_2016,2.2397590287924634,0.704758052681331,MIK,1,2,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.3,0.5928853754940712
MIK_1_2017,2.4693561404073803,0.7410577990837496,MIK,1,3,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.1,0.18083182640144665
MIK_2_2014,1.723692660991783,0.5753827457174195,MIK,2,0,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.3,0.7518796992481203
MIK_2_2015,2.1200546302204666,0.7200198901118495,MIK,2,1,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.17,0.625
MIK_2_2016,2.3309380571922373,0.7154294017965862,MIK,2,2,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.25,0.585480093676815
MIK_2_2017,2.5599308865773613,0.795287244944337,MIK,2,3,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.03,0.05859375
MIK_3_2014,1.7709400259782608,0.6710502292257674,MIK,3,0,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.35,0.623885918003565
MIK_3_2015,1.6128402772215493,0.6111425694024925,MIK,3,1,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.25,0.7911392405063291
MIK_3_2016,2.1135920286728407,0.683779682927516,MIK,3,2,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.03,0.10204081632653061
MIK_3_2017,2.397385473666002,0.7874422089852209,MIK,3,3,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.02,0.06622516556291391
MIK_4_2014,1.6643567397669263,0.5874449035963253,MIK,4,0,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.35,0.7070707070707071
MIK_4_2015,1.9662271124218416,0.7091665260881043,MIK,4,1,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.07,0.18766756032171583
MIK_4_2016,2.4347879652443347,0.7876915318969552,MIK,4,2,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.005,0.01748251748251748
MIK_4_2017,3.0563814666968967,0.8741240832366486,MIK,4,3,96,533,0.665547911,7.52,8.29,6.11,27.832,1713.198,98.48,4500.5,124.0454962,157.9590381,-1.23210748324072,0.299492039292589,0.414194717687703,9.6,0.005,0.019157088122605363
POD_1_2014,2.767099024240989,0.7501191238859939,POD,1,0,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.2,0.2773925104022192
POD_1_2015,2.513008611540313,0.6640810463132817,POD,1,1,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.07,0.10670731707317074
POD_1_2016,2.521959460025217,0.7037661871857596,POD,1,2,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.02,0.027285129604365622
POD_1_2017,2.4538857999462844,0.656528278460658,POD,1,3,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.01,0.011574074074074075
POD_2_2014,2.8774352210315164,0.7698473955418941,POD,2,0,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.15,0.15
POD_2_2015,2.615400346023512,0.6997409116177339,POD,2,1,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.03,0.05253940455341506
POD_2_2016,2.1930969597018093,0.6272250012758435,POD,2,2,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.01,0.012804097311139564
POD_2_2017,2.647276311767807,0.7082692110662376,POD,2,3,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.01,0.011723329425556858
POD_3_2014,2.789842230987003,0.7372363704982507,POD,3,0,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.15,0.2259036144578313
POD_3_2015,2.7945406315445545,0.7341183094257372,POD,3,1,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.25,0.39370078740157477
POD_3_2016,2.8945154129929054,0.7695722971281359,POD,3,2,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.2,0.267022696929239
POD_3_2017,3.0422496431004173,0.8192246140520788,POD,3,3,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.05,0.06188118811881188
POD_4_2014,2.633801576297738,0.7139841811204898,POD,4,0,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.3,0.6122448979591837
POD_4_2015,2.6270663435905868,0.6861615052273202,POD,4,1,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.35,0.7201646090534979
POD_4_2016,2.383728041706794,0.6601446223299005,POD,4,2,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.4,0.8368200836820083
POD_4_2017,2.898134090267777,0.7370962908799409,POD,4,3,89,701,0.72601313,5.41,6.47,13.18,26.674,3277.261,99,20006.2,158.9271991,153.5538478,-0.0997066515810458,1.07496341243323,1.11079875865322,8.9,0.3,0.5208333333333334
SKL_0_2014,1.884671499193648,0.6190368235889675,SKL,0,0,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.6,1.0507880910683012
SKL_0_2015,1.5190630917164476,0.5756082199009704,SKL,0,1,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.6,1.5999999999999999
SKL_0_2016,1.6502644906147357,0.6253234714136823,SKL,0,2,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.8,1.1577424023154848
SKL_0_2017,1.881397839920263,0.6389664901301095,SKL,0,3,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.65,1.0743801652892562
SKL_1_2014,1.6385418970357053,0.5469587224134081,SKL,1,0,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.7,1.1705685618729096
SKL_1_2015,2.0615384940482953,0.6404529426458091,SKL,1,1,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.5,0.5524861878453039
SKL_1_2016,2.0083251079073223,0.6319355225293471,SKL,1,2,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.4,0.3597122302158273
SKL_1_2017,2.5004592002232795,0.7503918779858467,SKL,1,3,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.35,0.3597122302158273
SKL_2_2014,1.6653267270487535,0.6492630048247361,SKL,2,0,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.5,0.7092198581560284
SKL_2_2015,1.6476461195332368,0.5700464360793923,SKL,2,1,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.5,0.6150061500615006
SKL_2_2016,1.6138171441063631,0.5820614976759599,SKL,2,2,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.6,0.54005400540054
SKL_2_2017,2.150672948680387,0.7179122672831285,SKL,2,3,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.3,0.33076074972436603
SKL_3_2014,1.7654418509224854,0.5893189676886751,SKL,3,0,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.6,1.4285714285714284
SKL_3_2015,1.922527521609771,0.6417554527758177,SKL,3,1,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.5,0.9960159362549801
SKL_3_2016,2.371971739280737,0.7280237744953821,SKL,3,2,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.3,0.31746031746031744
SKL_3_2017,3.008884967980636,0.8762073906538492,SKL,3,3,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.15,0.1744186046511628
SKL_4_2014,1.7434058731084898,0.5921012068662539,SKL,4,0,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.7,1.0057471264367814
SKL_4_2015,1.9927925729899991,0.6355593203987044,SKL,4,1,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.4,0.5326231691078562
SKL_4_2016,2.7245407088608617,0.8266612759156153,SKL,4,2,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.2,0.24009603841536614
SKL_4_2017,2.954132971197733,0.8963225703519552,SKL,4,3,82,630,0.716232294,5.28,6.05,8.89,13.921,3231.694,98.96,1187.3,98.41880776,116.8091805,0.117140388824162,-0.169566228009489,-0.158759092750167,8.2,0.03,0.0335195530726257
SVI_1_2012,1.1334625228248603,0.37835908529976064,SVI,1,0,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.9,2.980132450331126
SVI_1_2013,1.7971378187816873,0.5393239860560647,SVI,1,1,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.7,1.4861995753715498
SVI_1_2014,1.8454100868428798,0.548039192282756,SVI,1,2,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.65,1.4099783080260304
SVI_1_2015,1.5107477501497668,0.4693401772376931,SVI,1,3,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.7,1.9718309859154926
SVI_2_2012,0.8411755824430076,0.31062037996955844,SVI,2,0,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.9,4.712041884816754
SVI_2_2013,1.6520788829201387,0.5344730484452613,SVI,2,1,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.6,1.4251781472684086
SVI_2_2014,2.274091453380778,0.650389399537576,SVI,2,2,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.35,0.6151142355008786
SVI_2_2015,1.7317470878823027,0.5142842135997474,SVI,2,3,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.6,1.5915119363395225
SVI_3_2012,1.162567747774862,0.3658112196443128,SVI,3,0,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.85,3.1249999999999996
SVI_3_2013,2.0104698065602027,0.5854622300089874,SVI,3,1,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.5,0.970873786407767
SVI_3_2014,2.3345475691648963,0.6933004069245302,SVI,3,2,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.05,0.05773672055427252
SVI_3_2015,2.2544240466548393,0.6695057875755143,SVI,3,3,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.2,0.2296211251435132
SVI_4_2012,1.2989019527820174,0.4087098652573196,SVI,4,0,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.85,2.4495677233429394
SVI_4_2013,2.407005426517057,0.7906019665655423,SVI,4,1,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.08,0.23529411764705882
SVI_4_2014,2.59052056493561,0.7774194402009867,SVI,4,2,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0,0
SVI_4_2015,2.6311278639603914,0.7591830242560855,SVI,4,3,81,593,0.641640426,5.9,4.35,9.07,15.251,4135.029,97.29,1160.31,122.96,329.64,-0.119460680752389,0.175293071850575,-1.08387643604901,8.1,0.01,0.011148272017837236
SVK_0_2014,1.1153713907542646,0.5076273960609309,SVK,0,0,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.8,2.4844720496894412
SVK_0_2015,1.060252909129701,0.5448622124944593,SVK,0,1,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.5,1.9920318725099602
SVK_0_2016,1.170758207277505,0.5084538290635638,SVK,0,2,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.8,2.15633423180593
SVK_0_2017,1.071788675170638,0.5154214021832105,SVK,0,3,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.5,2.040816326530612
SVK_1_2014,0.5049159784908498,0.24281325941144918,SVK,1,0,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.8,8.88888888888889
SVK_1_2015,0.6857731460088791,0.3827372801910355,SVK,1,1,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.75,4.6875
SVK_1_2016,1.2037000669406748,0.4341430293232562,SVK,1,2,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.8,2
SVK_1_2017,1.6508549286645062,0.5711566078496857,SVK,1,3,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.6,0.9463722397476341
SVK_2_2014,1.165208671227868,0.42026019289531596,SVK,2,0,78,620,0.83677046,4.69,5.59,8.95,12.441,3353.378,98.64,1100.9,81.04232134,206.8167765,0.456870155924881,-0.0347741731268564,-0.428606131500042,7.8,0.8,2.5974025974025974
